PWSName,Size,FacilityName,FacilityWaterType,Contaminant,MRL,Result,Result_value,State,Date
Town of Tangier,S,Well 4,GW,manganese,0.4,TRUE,12,VA,2019-10-10
Town of Tangier,S,Well 5,GW,manganese,0.4,TRUE,14.921,VA,2019-04-25
Town of Tangier,S,Well 5,GW,manganese,0.4,TRUE,11,VA,2019-10-10
Town of Tangier,S,Well 6,GW,manganese,0.4,TRUE,14.793,VA,2019-04-25
Town of Tangier,S,Well 6,GW,manganese,0.4,TRUE,12,VA,2019-10-10
James City Service Authority - Central,L,FFWTF,GW,manganese,0.4,TRUE,1.67,VA,2019-11-06
James City Service Authority - Central,L,FFWTF,GW,manganese,0.4,TRUE,1.11,VA,2020-05-12
James City Service Authority - Central,L,Owens-Illinois,GW,manganese,0.4,TRUE,5.68,VA,2019-11-06
James City Service Authority - Central,L,Owens-Illinois,GW,manganese,0.4,TRUE,6.11,VA,2020-05-12
James City Service Authority - Central,L,Pottery,GW,manganese,0.4,TRUE,3.76,VA,2019-11-06
James City Service Authority - Central,L,Pottery,GW,manganese,0.4,TRUE,0.569,VA,2020-05-12
James City Service Authority - Central,L,Canterbury Hills,GW,manganese,0.4,TRUE,0.505,VA,2019-11-06
James City Service Authority - Central,L,Stonehouse,GW,manganese,0.4,TRUE,5.29,VA,2019-11-06
James City Service Authority - Central,L,Stonehouse,GW,manganese,0.4,TRUE,7.26,VA,2020-05-12
James City Service Authority - Central,L,Fords Colony,GW,manganese,0.4,TRUE,1.58,VA,2019-11-07
James City Service Authority - Central,L,Fords Colony,GW,manganese,0.4,TRUE,1.5,VA,2020-05-12
James City Service Authority - Central,L,Norge/Kristiansand,GW,manganese,0.4,TRUE,2.98,VA,2019-11-06
James City Service Authority - Central,L,Norge/Kristiansand,GW,manganese,0.4,TRUE,3.18,VA,2020-05-12
Fort Lee,L,VA American Water Intertie,SW,manganese,0.4,TRUE,2.6,VA,2019-07-08
Fort Lee,L,VA American Water Intertie,SW,manganese,0.4,TRUE,1.8,VA,2019-10-01
Fort Lee,L,VA American Water Intertie,SW,manganese,0.4,TRUE,2.4,VA,2020-01-06
Fort Lee,L,VA American Water Intertie,SW,manganese,0.4,TRUE,2.2,VA,2020-04-01
Fort Lee,L,Petersburg Intertie,SW,manganese,0.4,TRUE,8.7,VA,2019-07-08
Fort Lee,L,Petersburg Intertie,SW,manganese,0.4,TRUE,5.6,VA,2019-10-01
Fort Lee,L,Petersburg Intertie,SW,manganese,0.4,TRUE,4.4,VA,2020-01-06
Fort Lee,L,Petersburg Intertie,SW,manganese,0.4,TRUE,5.1,VA,2020-04-01
City of Chesapeake - Western Branch,L,Western Branch Entry Point,SW,manganese,0.4,TRUE,21.4,VA,2018-03-05
City of Chesapeake - Western Branch,L,Western Branch Entry Point,SW,manganese,0.4,TRUE,4.03,VA,2018-06-04
City of Chesapeake - Western Branch,L,Western Branch Entry Point,SW,manganese,0.4,TRUE,3.44,VA,2018-09-04
City of Chesapeake - Western Branch,L,Western Branch Entry Point,SW,manganese,0.4,TRUE,2.85,VA,2018-12-03
City of Chesapeake - Northwest River,L,Northwest River WTP Entry Point,SW,manganese,0.4,TRUE,2.82,VA,2018-03-05
City of Chesapeake - Northwest River,L,Northwest River WTP Entry Point,SW,manganese,0.4,TRUE,15.3,VA,2018-06-04
City of Chesapeake - Northwest River,L,Northwest River WTP Entry Point,SW,manganese,0.4,TRUE,6.51,VA,2018-09-04
City of Chesapeake - Northwest River,L,Lake Gaston WTP Entry Point,SW,manganese,0.4,TRUE,1.42,VA,2018-03-05
City of Chesapeake - Northwest River,L,Lake Gaston WTP Entry Point,SW,manganese,0.4,TRUE,1.2,VA,2018-06-04
City of Chesapeake - Northwest River,L,Lake Gaston WTP Entry Point,SW,manganese,0.4,TRUE,1.14,VA,2018-09-04
City of Chesapeake - Northwest River,L,Lake Gaston WTP Entry Point,SW,manganese,0.4,TRUE,1.21,VA,2018-12-03
City of Chesapeake - South Norfolk,L,South Norfolk Entry Point,SW,manganese,0.4,TRUE,2.34,VA,2018-03-05
City of Chesapeake - South Norfolk,L,South Norfolk Entry Point,SW,manganese,0.4,TRUE,3,VA,2018-06-04
City of Chesapeake - South Norfolk,L,South Norfolk Entry Point,SW,manganese,0.4,TRUE,52.6,VA,2018-09-04
City of Chesapeake - South Norfolk,L,South Norfolk Entry Point,SW,manganese,0.4,TRUE,1.12,VA,2018-12-03
City of Colonial Heights,L,ARWA Intertie,SW,manganese,0.4,TRUE,7.1,VA,2019-01-08
City of Colonial Heights,L,ARWA Intertie,SW,manganese,0.4,TRUE,9.43,VA,2019-04-02
City of Colonial Heights,L,ARWA Intertie,SW,manganese,0.4,TRUE,10.7,VA,2019-07-09
City of Colonial Heights,L,ARWA Intertie,SW,manganese,0.4,TRUE,5.83,VA,2019-10-08
Langley Air Force Base,L,Pump House,SW,manganese,0.4,TRUE,7.35,VA,2019-05-22
Langley Air Force Base,L,Pump House,SW,manganese,0.4,TRUE,5,VA,2019-08-21
Langley Air Force Base,L,Pump House,SW,manganese,0.4,TRUE,8.2,VA,2019-11-13
Langley Air Force Base,L,Pump House,SW,manganese,0.4,TRUE,26.6,VA,2020-02-05
VA American Water Co.,L,Domestic,SW,manganese,0.4,TRUE,12,VA,2018-07-02
VA American Water Co.,L,Domestic,SW,manganese,0.4,TRUE,5.4,VA,2018-10-01
VA American Water Co.,L,Domestic,SW,manganese,0.4,TRUE,8.1,VA,2019-01-02
VA American Water Co.,L,Domestic,SW,manganese,0.4,TRUE,7.4,VA,2019-04-01
Fort Eustis,L,Newport News Intertie,SW,manganese,0.4,TRUE,5.8,VA,2019-03-26
Fort Eustis,L,Newport News Intertie,SW,manganese,0.4,TRUE,5.1,VA,2019-06-13
Fort Eustis,L,Newport News Intertie,SW,manganese,0.4,TRUE,6.3,VA,2019-09-24
Fort Eustis,L,Newport News Intertie,SW,manganese,0.4,TRUE,7.1,VA,2019-12-11
City of Newport News,L,Harwoods Mill,SW,manganese,0.4,TRUE,5.23,VA,2018-08-07
City of Newport News,L,Harwoods Mill,SW,manganese,0.4,TRUE,7.56,VA,2018-11-05
City of Newport News,L,Harwoods Mill,SW,manganese,0.4,TRUE,4.78,VA,2019-05-06
City of Newport News,L,Lee Hall,SW,manganese,0.4,TRUE,4.53,VA,2018-08-07
City of Newport News,L,Lee Hall,SW,manganese,0.4,TRUE,6.69,VA,2018-11-05
Norfolk Naval Base,L,NS Main Entry Point,SW,manganese,0.4,TRUE,5.38,VA,2019-11-01
Norfolk Naval Base,L,NS Main Entry Point,SW,manganese,0.4,TRUE,12.3,VA,2020-02-03
Norfolk Naval Base,L,NS Main Entry Point,SW,manganese,0.4,TRUE,3.8,VA,2020-05-11
Norfolk Naval Base,L,NS Main Entry Point,SW,manganese,0.4,TRUE,5.36,VA,2020-08-10
City of Norfolk,L,Moores Bridges WTP,SW,manganese,0.4,TRUE,0.49,VA,2018-02-13
City of Norfolk,L,Moores Bridges WTP,SW,manganese,0.4,TRUE,0.46,VA,2018-05-08
City of Norfolk,L,Moores Bridges WTP,SW,manganese,0.4,TRUE,1.7,VA,2018-08-14
City of Norfolk,L,Moores Bridges WTP,SW,manganese,0.4,TRUE,0.44,VA,2018-11-13
City of Norfolk,L,37th Street WTP,SW,manganese,0.4,TRUE,0.73,VA,2018-02-13
City of Norfolk,L,37th Street WTP,SW,manganese,0.4,TRUE,3.8,VA,2018-05-08
City of Norfolk,L,37th Street WTP,SW,manganese,0.4,TRUE,0.79,VA,2018-08-14
City of Petersburg,L,Intertie,SW,manganese,0.4,TRUE,12.2,VA,2018-10-02
City of Petersburg,L,Intertie,SW,manganese,0.4,TRUE,7.52,VA,2019-01-09
City of Petersburg,L,Intertie,SW,manganese,0.4,TRUE,5,VA,2019-04-10
City of Petersburg,L,Intertie,SW,manganese,0.4,TRUE,9.56,VA,2019-07-02
Norfolk Naval Shipyard,L,SY Main Entry Point,SW,manganese,0.4,TRUE,13,VA,2019-02-04
Norfolk Naval Shipyard,L,SY Main Entry Point,SW,manganese,0.4,TRUE,1.5,VA,2019-05-06
Norfolk Naval Shipyard,L,SY Main Entry Point,SW,manganese,0.4,TRUE,1.2,VA,2019-08-05
Norfolk Naval Shipyard,L,SY Main Entry Point,SW,manganese,0.4,TRUE,0.855,VA,2019-11-04
City of Portsmouth,L,Lake Kilby WTP,SW,manganese,0.4,TRUE,0.562,VA,2018-05-03
City of Portsmouth,L,Lake Kilby WTP,SW,manganese,0.4,TRUE,0.859,VA,2018-08-06
City of Portsmouth,L,Lake Kilby WTP,SW,manganese,0.4,TRUE,0.942,VA,2018-11-13
City of Portsmouth,L,Lake Kilby WTP,SW,manganese,0.4,TRUE,1.01,VA,2019-02-19
City of Suffolk,L,Intertie,SW,manganese,0.4,TRUE,1.9,VA,2018-01-29
City of Suffolk,L,Intertie,SW,manganese,0.4,TRUE,1.1,VA,2018-04-16
City of Suffolk,L,Intertie,SW,manganese,0.4,TRUE,1.2,VA,2018-07-10
City of Suffolk,L,Intertie,SW,manganese,0.4,TRUE,1.3,VA,2018-10-10
City of Suffolk,L,Intertie,SW,anatoxin-a,0.03,TRUE,0.15,VA,2018-06-26
City of Suffolk,L,Suffolk WTP,SW,manganese,0.4,TRUE,1,VA,2018-01-29
City of Suffolk,L,Suffolk WTP,SW,manganese,0.4,TRUE,0.9,VA,2018-04-16
City of Suffolk,L,Suffolk WTP,SW,manganese,0.4,TRUE,1.1,VA,2018-07-10
City of Suffolk,L,Suffolk WTP,SW,manganese,0.4,TRUE,1,VA,2018-10-10
NAS Oceana,S,Connection,SW,manganese,0.4,TRUE,0.966,VA,2020-03-17
NAS Oceana,S,Connection,SW,manganese,0.4,TRUE,0.794,VA,2020-06-23
NAS Oceana,S,Connection,SW,manganese,0.4,TRUE,1.888,VA,2020-09-21
City of Virginia Beach,L,Intertie,SW,manganese,0.4,TRUE,1.3,VA,2018-08-06
City of Virginia Beach,L,Intertie,SW,manganese,0.4,TRUE,0.61,VA,2018-09-19
City of Virginia Beach,L,Intertie,SW,manganese,0.4,TRUE,0.5,VA,2018-12-17
City of Virginia Beach,L,Intertie,SW,manganese,0.4,TRUE,1.1,VA,2019-03-11
City of Williamsburg,L,Treatment Plant,SW,manganese,0.4,TRUE,1.33,VA,2020-01-02
City of Williamsburg,L,Treatment Plant,SW,manganese,0.4,TRUE,0.64,VA,2020-07-07
Chesterfield Co. Central Water,L,A-E WTP,SW,manganese,0.4,TRUE,1.1,VA,2018-08-07
Chesterfield Co. Central Water,L,A-E WTP,SW,manganese,0.4,TRUE,0.9,VA,2018-11-15
Chesterfield Co. Central Water,L,A-E WTP,SW,manganese,0.4,TRUE,0.63,VA,2019-02-07
Chesterfield Co. Central Water,L,A-E WTP,SW,manganese,0.4,TRUE,2.7,VA,2019-05-14
Chesterfield Co. Central Water,L,Richmond WTP,SW,manganese,0.4,TRUE,0.91,VA,2018-08-09
Chesterfield Co. Central Water,L,Richmond WTP,SW,manganese,0.4,TRUE,0.46,VA,2018-11-15
Chesterfield Co. Central Water,L,Richmond WTP,SW,manganese,0.4,TRUE,0.42,VA,2019-02-07
Chesterfield Co. Central Water,L,Richmond WTP,SW,manganese,0.4,TRUE,1.1,VA,2019-05-14
Chesterfield Co. Central Water,L,ARWA WTP,SW,manganese,0.4,TRUE,18,VA,2018-08-07
Chesterfield Co. Central Water,L,ARWA WTP,SW,manganese,0.4,TRUE,11,VA,2018-11-15
Chesterfield Co. Central Water,L,ARWA WTP,SW,manganese,0.4,TRUE,7.3,VA,2019-02-07
Chesterfield Co. Central Water,L,ARWA WTP,SW,manganese,0.4,TRUE,6.4,VA,2019-05-14
Gloucester Co.,L,Water TP,SW,manganese,0.4,TRUE,0.803,VA,2018-05-15
Gloucester Co.,L,Water TP,SW,manganese,0.4,TRUE,2.526,VA,2018-08-14
Gloucester Co.,L,Water TP,SW,manganese,0.4,TRUE,0.701,VA,2018-11-14
Gloucester Co.,L,Water TP,SW,manganese,0.4,TRUE,0.991,VA,2019-02-12
Hanover Suburban Water,L,Lockwood Consecutive,SW,manganese,0.4,TRUE,0.95,VA,2019-08-06
Hanover Suburban Water,L,Lockwood Consecutive,SW,manganese,0.4,TRUE,0.68,VA,2019-11-05
Hanover Suburban Water,L,Lockwood Consecutive,SW,manganese,0.4,TRUE,0.44,VA,2020-02-04
Hanover Suburban Water,L,Lockwood Consecutive,SW,manganese,0.4,TRUE,0.71,VA,2020-05-05
Hanover Suburban Water,L,Doswell WTP,SW,manganese,0.4,TRUE,0.92,VA,2019-08-06
Hanover Suburban Water,L,Doswell WTP,SW,manganese,0.4,TRUE,2.7,VA,2019-11-05
Hanover Suburban Water,L,Doswell WTP,SW,manganese,0.4,TRUE,1.4,VA,2020-02-04
Henrico County Water,L,Henrico WTP,SW,manganese,0.4,TRUE,0.526,VA,2019-12-12
Henrico County Water,L,Henrico WTP,SW,manganese,0.4,TRUE,22.1,VA,2020-03-24
Henrico County Water,L,Henrico WTP,SW,manganese,0.4,TRUE,0.514,VA,2020-06-11
Henrico County Water,L,Intertie,SW,manganese,0.4,TRUE,0.762,VA,2019-12-12
Henrico County Water,L,Intertie,SW,manganese,0.4,TRUE,0.809,VA,2020-03-24
Henrico County Water,L,Intertie,SW,manganese,0.4,TRUE,1.14,VA,2020-06-11
Henrico County Water,L,Intertie,SW,manganese,0.4,TRUE,0.714,VA,2019-12-12
Henrico County Water,L,Intertie,SW,manganese,0.4,TRUE,0.713,VA,2020-03-24
Henrico County Water,L,Intertie,SW,manganese,0.4,TRUE,1.05,VA,2020-06-11
New Kent Courthouse,S,Well 1 TP,GW,manganese,0.4,TRUE,2.3,VA,2018-06-18
New Kent Courthouse,S,Well 1 TP,GW,manganese,0.4,TRUE,2.346,VA,2019-02-26
New Kent Courthouse,S,Well 2 TP,GW,manganese,0.4,TRUE,2.2,VA,2018-06-18
New Kent Courthouse,S,Well 2 TP,GW,manganese,0.4,TRUE,2.255,VA,2019-02-26
Parham Landing,S,Treatment Plant 1,GW,manganese,0.4,TRUE,4.749,VA,2019-03-26
Parham Landing,S,Treatment Plant 1,GW,manganese,0.4,TRUE,4.455,VA,2019-09-16
Parham Landing,S,Treatment Plant 2,GW,manganese,0.4,TRUE,4.459,VA,2019-03-26
Parham Landing,S,Treatment Plant 2,GW,manganese,0.4,TRUE,4.609,VA,2019-09-16
Flat Rock Area Water,S,Consecutive Connection,SW,anatoxin-a,0.03,TRUE,0.3603,VA,2018-08-14
City of Richmond,L,Korah PS,SW,manganese,0.4,TRUE,1.02,VA,2019-10-28
City of Richmond,L,Korah PS,SW,manganese,0.4,TRUE,0.422,VA,2020-02-25
City of Richmond,L,Korah PS,SW,manganese,0.4,TRUE,0.755,VA,2020-04-08
City of Richmond,L,Korah PS,SW,manganese,0.4,TRUE,0.967,VA,2020-07-29
Amherst Co. Service Authority,L,Treatment Plant,SW,manganese,0.4,TRUE,3.88,VA,2019-01-22
Amherst Co. Service Authority,L,Treatment Plant,SW,manganese,0.4,TRUE,1.8,VA,2019-04-16
Amherst Co. Service Authority,L,Treatment Plant,SW,manganese,0.4,TRUE,5.7,VA,2019-07-23
Appomattox Water,S,Connection,SW,manganese,0.4,TRUE,0.495,VA,2020-01-13
Appomattox Water,S,Connection,SW,manganese,0.4,TRUE,5.5,VA,2020-07-14
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,3.9,VA,2018-08-08
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,2.4,VA,2018-11-19
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,1.5,VA,2019-05-08
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,0.42,VA,2019-02-12
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,8.9,VA,2018-08-08
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,0.65,VA,2018-11-19
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,1.9,VA,2019-02-12
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,1.3,VA,2019-05-22
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,3.6,VA,2018-08-21
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,1.7,VA,2018-11-19
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,0.44,VA,2019-05-08
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,7.1,VA,2018-08-08
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,17,VA,2018-11-19
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,9.5,VA,2019-02-12
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,1.1,VA,2019-05-08
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,3.2,VA,2018-08-15
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,1.1,VA,2018-11-19
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,0.59,VA,2019-05-08
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,0.74,VA,2018-08-15
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,2.9,VA,2019-02-12
Bedford Regional Water Authority,L,Bedford Regional Water Authority,SW,manganese,0.4,TRUE,0.96,VA,2019-05-22
Town of Lawrenceville,S,Treatment Plant,SW,manganese,0.4,TRUE,7.626,VA,2018-03-07
Town of Lawrenceville,S,Treatment Plant,SW,manganese,0.4,TRUE,27,VA,2018-05-23
Town of Lawrenceville,S,Treatment Plant,SW,manganese,0.4,TRUE,29,VA,2018-08-22
Town of Lawrenceville,S,Treatment Plant,SW,manganese,0.4,TRUE,15,VA,2018-11-19
Town of Altavista,S,Connection,SW,manganese,0.4,TRUE,0.63,VA,2019-02-19
Town of Altavista,S,Connection,SW,manganese,0.4,TRUE,2.6,VA,2019-05-14
Town of Altavista,S,Connection,SW,manganese,0.4,TRUE,1.8,VA,2019-08-13
Town of Altavista,S,Connection,SW,manganese,0.4,TRUE,0.63,VA,2019-11-12
Campbell County Central,L,Otter River Filter Plant,SW,manganese,0.4,TRUE,502,VA,2019-06-12
Campbell County Central,L,Otter River Filter Plant,SW,manganese,0.4,TRUE,477,VA,2019-09-18
Campbell County Central,L,Otter River Filter Plant,SW,manganese,0.4,TRUE,59.4,VA,2019-12-19
Campbell County Central,L,Otter River Filter Plant,SW,manganese,0.4,TRUE,354,VA,2020-06-01
Upper Smith River Water Supply,L,Upper Smith River WTP,SW,manganese,0.4,TRUE,0.94,VA,2018-08-28
Upper Smith River Water Supply,L,Upper Smith River WTP,SW,manganese,0.4,TRUE,0.66,VA,2019-05-08
Town of Chase City,S,Connection,SW,manganese,0.4,TRUE,1.048,VA,2018-02-21
Town of Chase City,S,Connection,SW,manganese,0.4,TRUE,1.2,VA,2018-05-23
Town of Chase City,S,Connection,SW,manganese,0.4,TRUE,6.4,VA,2018-08-22
Town of Chase City,S,Connection,SW,manganese,0.4,TRUE,4.7,VA,2018-11-20
City of Danville,L,Ballou Park Res./PS,SW,manganese,0.4,TRUE,1.2,VA,2019-10-08
City of Danville,L,Ballou Park Res./PS,SW,manganese,0.4,TRUE,2.1,VA,2020-01-15
City of Danville,L,Ballou Park Res./PS,SW,manganese,0.4,TRUE,1.5,VA,2020-04-14
City of Danville,L,Ballou Park Res./PS,SW,manganese,0.4,TRUE,0.79,VA,2020-07-06
City of Lynchburg,L,Abert (West),SW,manganese,0.4,TRUE,1.6,VA,2019-11-11
City of Lynchburg,L,Abert (West),SW,manganese,0.4,TRUE,0.87,VA,2020-02-10
City of Lynchburg,L,Abert (West),SW,manganese,0.4,TRUE,0.61,VA,2020-08-10
City of Lynchburg,L,College Hill (East),SW,manganese,0.4,TRUE,1.6,VA,2019-11-11
City of Lynchburg,L,College Hill (East),SW,manganese,0.4,TRUE,0.43,VA,2020-05-11
City of Lynchburg,L,College Hill (East),SW,manganese,0.4,TRUE,1,VA,2020-08-10
City of Martinsville,L,Martinsville WTP,SW,manganese,0.4,TRUE,11.3,VA,2019-12-11
City of Martinsville,L,Martinsville WTP,SW,manganese,0.4,TRUE,7.41,VA,2020-03-10
City of Martinsville,L,Martinsville WTP,SW,manganese,0.4,TRUE,73.6,VA,2020-06-10
Arlington County,L,Dalecarlia Intertie,SW,manganese,0.4,TRUE,0.86,VA,2018-02-13
Arlington County,L,Dalecarlia Intertie,SW,manganese,0.4,TRUE,0.83,VA,2018-05-14
Arlington County,L,Dalecarlia Intertie,SW,manganese,0.4,TRUE,0.92,VA,2018-08-14
Arlington County,L,Dalecarlia Intertie,SW,manganese,0.4,TRUE,0.8,VA,2018-11-14
National Airport,L,Dalecarlia Intertie,SW,manganese,0.4,TRUE,1.03,VA,2018-06-12
National Airport,L,Dalecarlia Intertie,SW,manganese,0.4,TRUE,1.08,VA,2018-09-04
National Airport,L,Dalecarlia Intertie,SW,manganese,0.4,TRUE,1.12,VA,2018-12-04
National Airport,L,Dalecarlia Intertie,SW,manganese,0.4,TRUE,0.978,VA,2019-03-05
Town of Culpepper,L,Water Treatment Plant,SW,manganese,0.4,TRUE,97.94,VA,2018-05-21
Town of Culpepper,L,Water Treatment Plant,SW,manganese,0.4,TRUE,17.257,VA,2018-08-01
Town of Culpepper,L,Water Treatment Plant,SW,manganese,0.4,TRUE,16.267,VA,2018-11-14
Town of Culpepper,L,Water Treatment Plant,SW,manganese,0.4,TRUE,5.183,VA,2019-02-12
Town of Culpepper,L,Treatment Plant Chandler Street Wells,GW,manganese,0.4,TRUE,9.841,VA,2018-05-21
Town of Culpepper,L,Treatment Plant Chandler Street Wells,GW,manganese,0.4,TRUE,11.408,VA,2018-11-14
Town of Culpepper,L,Treatment Plant Rock Water Well,GW,manganese,0.4,TRUE,0.544,VA,2018-05-21
Town of Culpepper,L,Treatment Plant Rock Water Well,GW,manganese,0.4,TRUE,0.825,VA,2018-11-14
Town of Culpepper,L,Treatment Plant Nalles Mill Wells,GW,1-butanol,2,TRUE,2.214,VA,2018-05-21
Town of Culpepper,L,Treatment Plant Nalles Mill Wells,GW,manganese,0.4,TRUE,0.593,VA,2018-05-21
Dulles Airport,L,Fairfax Water Route 28,SW,manganese,0.4,TRUE,0.91,VA,2018-07-30
Dulles Airport,L,Fairfax Water Route 28,SW,manganese,0.4,TRUE,0.81,VA,2018-10-24
Dulles Airport,L,Fairfax Water Route 28,SW,manganese,0.4,TRUE,2.1,VA,2019-01-24
Fort Belvoir,L,Telegraph Road Intertie,SW,manganese,0.4,TRUE,0.42,VA,2019-11-05
Fort Belvoir,L,Telegraph Road Intertie,SW,manganese,0.4,TRUE,7.7,VA,2020-02-04
Fort Belvoir,L,Telegraph Road Intertie,SW,manganese,0.4,TRUE,2.3,VA,2020-05-05
Fort Belvoir,L,Telegraph Road Intertie,SW,manganese,0.4,TRUE,0.9,VA,2020-08-04
Fort Belvoir North Area,L,Fort Belvoir North Area,SW,manganese,0.4,TRUE,0.836,VA,2018-01-23
Fort Belvoir North Area,L,Fort Belvoir North Area,SW,manganese,0.4,TRUE,1.06,VA,2018-07-17
Fairfax County Water Authority,L,CHAIN BRIDGE ENTRY POINT,SW,manganese,0.4,TRUE,0.59,VA,2020-06-10
Fairfax County Water Authority,L,Corbalis WTP,SW,manganese,0.4,TRUE,0.49,VA,2019-12-11
Fairfax County Water Authority,L,Corbalis WTP,SW,manganese,0.4,TRUE,0.61,VA,2019-12-11
Fairfax County Water Authority,L,Griffith WTP,SW,manganese,0.4,TRUE,2.1,VA,2019-12-11
Fairfax County Water Authority,L,Griffith WTP,SW,manganese,0.4,TRUE,0.7,VA,2020-06-10
Town of Herndon,L,Intertie,SW,manganese,0.4,TRUE,0.744,VA,2018-08-14
Town of Herndon,L,Intertie,SW,manganese,0.4,TRUE,1.04,VA,2018-11-19
Town of Herndon,L,Intertie,SW,manganese,0.4,TRUE,1.87,VA,2019-02-14
Town of Vienna,L,Intertie,SW,manganese,0.4,TRUE,1.07,VA,2018-07-30
Town of Vienna,L,Intertie,SW,manganese,0.4,TRUE,0.976,VA,2018-10-17
Town of Vienna,L,Intertie,SW,manganese,0.4,TRUE,1.34,VA,2019-01-23
Town of Vienna,L,Intertie,SW,manganese,0.4,TRUE,0.885,VA,2019-04-17
New Baltimore Regional,L,EP002-Entry Point-Cedar Run II Well,GW,manganese,0.4,TRUE,4.7,VA,2019-05-14
New Baltimore Regional,L,EP002-Entry Point-Cedar Run II Well,GW,manganese,0.4,TRUE,3.8,VA,2019-11-05
New Baltimore Regional,L,EP004-Entry Point-Howell Manor,GW,manganese,0.4,TRUE,130,VA,2019-05-14
New Baltimore Regional,L,EP004-Entry Point-Howell Manor,GW,manganese,0.4,TRUE,159,VA,2019-11-06
New Baltimore Regional,L,EP005-Entry Point-Mill Run Well,GW,manganese,0.4,TRUE,213,VA,2019-05-14
New Baltimore Regional,L,EP005-Entry Point-Mill Run Well,GW,manganese,0.4,TRUE,231,VA,2019-11-06
New Baltimore Regional,L,EP009-Entry Point-Terranova Well,GW,manganese,0.4,TRUE,95.2,VA,2019-05-14
New Baltimore Regional,L,EP009-Entry Point-Terranova Well,GW,manganese,0.4,TRUE,197,VA,2020-01-08
New Baltimore Regional,L,EP011-EP-Macridge/HighRock/Tank Blend,GW,manganese,0.4,TRUE,119,VA,2019-05-14
New Baltimore Regional,L,EP011-EP-Macridge/HighRock/Tank Blend,GW,manganese,0.4,TRUE,253,VA,2019-11-06
New Baltimore Regional,L,"EP012-Entry Point-Well G2, G3R, & H1",GW,manganese,0.4,TRUE,50.7,VA,2019-05-14
New Baltimore Regional,L,"EP012-Entry Point-Well G2, G3R, & H1",GW,manganese,0.4,TRUE,50,VA,2019-11-06
New Baltimore Regional,L,EP013-Mosby Woods R- Treated Water,GW,manganese,0.4,TRUE,181,VA,2019-05-14
New Baltimore Regional,L,EP013-Mosby Woods R- Treated Water,GW,manganese,0.4,TRUE,201,VA,2019-11-06
McDonalds - Opal,S,Treatment Plant,GW,manganese,0.4,TRUE,0.428,VA,2020-01-20
Town of Warrenton,L,Water TP,SW,manganese,0.4,TRUE,61,VA,2018-03-19
Town of Warrenton,L,Water TP,SW,manganese,0.4,TRUE,73,VA,2018-06-19
Town of Warrenton,L,Water TP,SW,manganese,0.4,TRUE,17,VA,2018-09-19
